CustomerID,Recency,Frequency,Monetary,Cluster,Segment
12753,3,7,21024.01,-1,Outlier
15135,232,2,127.15,-1,Outlier
13682,186,1,59.5,-1,Outlier
12640,23,3,1174.58,2,Regular
15766,63,1,315.06,5,One-Time
16305,138,1,361.21999999999997,-1,Outlier
13810,28,4,899.51,1,Loyal
13012,8,9,1311.6200000000001,-1,Outlier
15906,19,8,1521.79,-1,Outlier
15007,158,1,156.91,6,At-Risk
14715,24,4,867.38,1,Loyal
13929,168,3,802.85,-1,Outlier
13670,74,1,349.7,5,One-Time
17219,31,1,114.23,5,One-Time
16183,66,1,338.71000000000004,5,One-Time
16433,27,1,184.26,5,One-Time
12762,7,2,1898.52,-1,Outlier
13277,15,4,258.4,-1,Outlier
14587,18,10,1598.24,-1,Outlier
12363,109,2,552.0,3,Outlier
17761,32,1,712.78,-1,Outlier
15394,9,4,2183.54,-1,Outlier
13301,103,4,618.09,-1,Outlier
13411,106,1,213.55,-1,Outlier
17651,11,11,3886.67,-1,Outlier
13992,29,1,76.8,5,One-Time
14894,84,1,655.75,-1,Outlier
15665,167,2,2242.01,-1,Outlier
14623,31,6,869.35,-1,Outlier
17526,0,5,706.7,-1,Outlier
15671,18,8,2635.4900000000002,-1,Outlier
17785,52,1,131.94,5,One-Time
12417,2,10,3578.8,-1,Outlier
15153,30,1,329.25,5,One-Time
15156,0,3,961.49,2,Regular
16451,87,1,266.97,5,One-Time
13700,25,10,2265.12,-1,Outlier
16341,24,5,1959.38,-1,Outlier
17654,276,1,117.55,6,At-Risk
16326,5,15,3085.96,-1,Outlier
13727,28,2,333.48,3,Outlier
14114,273,2,386.53,-1,Outlier
15683,116,1,193.75,5,One-Time
13319,4,27,10664.34,-1,Outlier
16603,74,2,482.47,3,Outlier
13450,26,6,2043.7199999999998,-1,Outlier
17764,50,2,818.8199999999999,3,Outlier
12658,18,1,686.05,-1,Outlier
15668,217,1,76.32000000000001,-1,Outlier
17913,58,2,411.6,3,Outlier
17383,3,1,199.29,5,One-Time
14367,7,17,9167.82,-1,Outlier
16457,217,1,208.36,6,At-Risk
15808,305,5,3724.77,-1,Outlier
12789,64,1,91.85,5,One-Time
15677,48,1,657.23,-1,Outlier
16076,2,11,2173.53,-1,Outlier
15945,364,1,181.0,4,Churned
15171,324,2,1034.5,-1,Outlier
13310,8,4,1083.63,1,Loyal
12798,9,3,6977.04,-1,Outlier
13453,165,2,356.97999999999996,3,Outlier
15281,58,10,2239.9500000000003,-1,Outlier
14111,13,5,688.6,-1,Outlier
15695,266,2,409.98,-1,Outlier
16469,23,4,650.43,1,Loyal
12944,35,2,604.51,3,Outlier
14102,4,6,1314.73,-1,Outlier
14882,26,2,589.7,3,Outlier
14224,109,4,1050.12,-1,Outlier
14382,25,1,626.0699999999999,-1,Outlier
16210,1,18,21086.3,-1,Outlier
12402,322,1,225.6,6,At-Risk
14108,30,3,594.16,2,Regular
16594,74,1,181.09,5,One-Time
17377,23,21,3925.92,-1,Outlier
17371,16,3,423.89,2,Regular
16871,21,7,2761.4900000000002,-1,Outlier
17520,53,1,546.81,5,One-Time
15561,11,5,722.74,-1,Outlier
15540,10,1,213.3,5,One-Time
14355,365,1,174.4,4,Churned
13584,306,1,142.4,6,At-Risk
17636,8,2,265.93,3,Outlier
13200,18,4,870.09,1,Loyal
12923,63,1,176.97,5,One-Time
15427,32,3,1483.14,-1,Outlier
15165,372,1,487.75,-1,Outlier
15406,17,3,426.61,2,Regular
17639,275,1,108.5,6,At-Risk
16323,195,1,207.50000000000003,6,At-Risk
16999,22,2,484.82,3,Outlier
17895,43,1,98.0,5,One-Time
12676,24,6,1331.39,-1,Outlier
15028,7,4,627.13,1,Loyal
14239,42,12,2323.5,-1,Outlier
17133,15,7,4892.240000000001,-1,Outlier
18032,333,1,73.5,-1,Outlier
16597,3,1,90.04,5,One-Time
13194,135,1,60.7,-1,Outlier
14379,43,2,348.1,3,Outlier
12527,81,3,348.71000000000004,2,Regular
18044,3,11,2085.65,-1,Outlier
17633,30,5,1242.34,0,VIP
14772,111,1,139.26,-1,Outlier
16475,87,4,544.3,-1,Outlier
13849,51,2,1537.95,-1,Outlier
13721,35,1,524.14,5,One-Time
13962,21,2,169.55,3,Outlier
13837,211,2,271.24,3,Outlier
17919,87,1,1304.04,-1,Outlier
12673,4,2,610.52,3,Outlier
13182,44,1,121.18,5,One-Time
13325,81,1,675.3,-1,Outlier
15019,266,1,266.0,6,At-Risk
17267,126,2,317.62,3,Outlier
14757,74,1,420.5,5,One-Time
13971,8,9,2702.2200000000003,-1,Outlier
16061,268,1,-29.95,-1,Outlier
12792,256,1,400.53999999999996,-1,Outlier
12414,216,3,562.41,-1,Outlier
13858,56,1,216.17,5,One-Time
16332,27,8,1583.2,-1,Outlier
16978,77,1,344.33,5,One-Time
12530,59,5,1623.63,-1,Outlier
13176,45,1,492.84,5,One-Time
14364,108,8,3717.35,-1,Outlier
13730,135,2,752.6,-1,Outlier
12405,148,1,1710.39,-1,Outlier
16859,105,3,473.14,-1,Outlier
15022,11,4,905.04,1,Loyal
15433,78,3,417.87,2,Regular
14897,7,4,1366.38,-1,Outlier
12539,21,5,3852.5,-1,Outlier
14626,8,5,2757.07,-1,Outlier
16085,22,5,981.51,0,VIP
14251,1,5,2879.7000000000003,-1,Outlier
12938,25,1,114.14,5,One-Time
12929,121,2,105.1,-1,Outlier
14099,15,12,3092.9700000000003,-1,Outlier
12521,142,1,599.68,-1,Outlier
18056,287,1,363.65,-1,Outlier
14885,131,1,765.3199999999999,-1,Outlier
17898,84,2,152.06,3,Outlier
14888,206,1,369.2,-1,Outlier
16856,14,1,35.400000000000006,5,One-Time
16070,21,2,852.15,3,Outlier
15802,142,2,-451.42,-1,Outlier
13715,280,6,1053.94,-1,Outlier
12390,79,1,549.84,-1,Outlier
16466,33,7,1603.46,-1,Outlier
17517,308,1,153.94,6,At-Risk
13322,16,1,199.48000000000002,5,One-Time
15168,25,1,106.56,5,One-Time
13831,15,6,2202.99,-1,Outlier
14236,80,2,490.86,3,Outlier
16743,28,8,2191.84,-1,Outlier
15415,312,1,572.8100000000001,-1,Outlier
16198,74,1,400.68100000000004,5,One-Time
12670,9,6,2986.15,-1,Outlier
14489,206,1,463.38,-1,Outlier
15010,35,1,308.94,5,One-Time
12393,71,4,1582.6000000000001,-1,Outlier
16719,14,8,1773.92,-1,Outlier
16463,20,5,1383.7,0,VIP
13718,245,2,306.55,3,Outlier
13974,48,1,413.59000000000003,5,One-Time
16847,42,1,193.44,5,One-Time
16734,51,3,650.51,2,Regular
18184,14,1,49.8,5,One-Time
15951,0,3,669.57,2,Regular
17398,114,3,653.38,-1,Outlier
13572,205,1,1384.25,-1,Outlier
16201,2,5,1821.52,-1,Outlier
17523,10,4,652.74,1,Loyal
16722,16,14,4711.21,-1,Outlier
12664,7,10,4863.88,-1,Outlier
15680,8,3,1333.68,-1,Outlier
16987,2,7,1625.05,-1,Outlier
14385,8,3,202.11,-1,Outlier
15823,336,2,-840.76,-1,Outlier
16350,20,5,1100.47,0,VIP
13712,246,1,228.84,6,At-Risk
17901,28,1,110.38,5,One-Time
17255,40,2,298.41,3,Outlier
13334,81,3,3536.82,-1,Outlier
14641,21,1,110.46,5,One-Time
17386,7,6,2686.42,-1,Outlier
15299,66,8,3787.09,-1,Outlier
12545,74,2,1000.39,-1,Outlier
13590,10,7,1976.12,-1,Outlier
14644,8,3,780.46,2,Regular
14498,42,5,1957.32,-1,Outlier
16600,3,6,813.52,-1,Outlier
13203,9,4,869.46,1,Loyal
16338,156,1,214.79999999999998,6,At-Risk
14748,28,6,1311.79,-1,Outlier
16996,29,7,1427.46,-1,Outlier
14754,44,2,638.05,3,Outlier
15826,50,4,1649.3600000000001,-1,Outlier
15692,27,1,191.04,5,One-Time
18178,113,5,1573.41,-1,Outlier
15290,4,19,7803.7699999999995,-1,Outlier
13980,59,1,200.14,5,One-Time
14638,50,1,443.6,5,One-Time
17648,60,5,1789.55,-1,Outlier
15796,0,9,2666.61,-1,Outlier
16344,157,1,101.10000000000001,-1,Outlier
13060,253,1,307.53,6,At-Risk
14766,7,7,2423.07,-1,Outlier
15555,11,17,4758.2,-1,Outlier
13185,267,1,71.4,6,At-Risk
16213,78,1,159.0,5,One-Time
15948,7,2,955.24,-1,Outlier
13581,308,1,118.0,6,At-Risk
17502,8,4,689.1,1,Loyal
16612,32,4,1187.66,1,Loyal
15147,218,2,608.65,-1,Outlier
14778,126,2,730.86,-1,Outlier
13587,31,2,347.0,3,Outlier
17115,7,4,806.9000000000001,1,Loyal
17788,73,2,1117.9,-1,Outlier
15016,172,1,170.04,6,At-Risk
14769,2,9,10641.6,-1,Outlier
12399,118,4,1108.65,-1,Outlier
16320,171,2,1038.46,-1,Outlier
15552,216,1,90.12,-1,Outlier
12783,1,7,1603.87,-1,Outlier
15537,162,1,110.92,-1,Outlier
13593,107,6,1990.28,-1,Outlier
14117,143,1,90.0,-1,Outlier
16189,15,2,215.48,3,Outlier
14632,262,1,114.56,6,At-Risk
14513,100,4,438.49,-1,Outlier
14620,203,3,393.28000000000003,-1,Outlier
17118,317,1,157.02,6,At-Risk
17508,280,1,387.31,-1,Outlier
13328,315,1,1308.48,-1,Outlier
13846,24,4,847.61,1,Loyal
14227,25,11,3315.71,-1,Outlier
13569,16,2,373.75,3,Outlier
13048,13,5,1805.91,-1,Outlier
15549,76,4,1655.76,-1,Outlier
16728,45,4,1054.67,1,Loyal
15421,58,4,950.36,-1,Outlier
14245,175,3,1677.48,-1,Outlier
12652,321,2,914.53,-1,Outlier
16990,218,1,179.0,6,At-Risk
13596,5,2,697.04,3,Outlier
15811,16,7,2171.32,-1,Outlier
17925,372,1,244.08,4,Churned
16582,112,1,313.62,-1,Outlier
13045,98,1,305.28000000000003,-1,Outlier
17505,161,2,1145.84,-1,Outlier
12548,165,1,95.19999999999999,-1,Outlier
12536,7,4,4106.82,-1,Outlier
18160,56,2,638.0600000000001,3,Outlier
13575,22,5,732.0699999999999,-1,Outlier
14093,11,1,442.85,5,One-Time
12917,127,1,594.0,-1,Outlier
16716,266,3,319.8000000000001,-1,Outlier
12524,8,8,4485.72,-1,Outlier
12667,57,1,620.13,-1,Outlier
17124,184,1,298.89,-1,Outlier
18169,60,1,202.65,5,One-Time
14760,293,2,53.8,-1,Outlier
17002,72,4,1487.78,-1,Outlier
16454,44,3,-8.15,-1,Outlier
15025,32,1,377.01,5,One-Time
17791,29,1,106.1,5,One-Time
18181,23,1,382.8,5,One-Time
13986,16,1,320.46,5,One-Time
12795,18,1,430.48,5,One-Time
13313,21,5,1555.32,0,VIP
13066,23,3,430.9,2,Regular
16725,301,8,775.07,-1,Outlier
12679,51,5,1058.67,-1,Outlier
15689,119,2,254.1,-1,Outlier
13599,0,22,5030.6,-1,Outlier
14373,357,1,76.55,4,Churned
13456,17,7,1737.8200000000002,-1,Outlier
17770,198,5,1143.27,-1,Outlier
14775,57,3,1011.9,2,Regular
15034,15,9,4277.66,-1,Outlier
15674,72,6,1744.02,-1,Outlier
15942,133,1,337.44,-1,Outlier
13989,65,2,1266.08,-1,Outlier
17642,119,2,712.29,-1,Outlier
18050,358,1,74.4,4,Churned
15144,7,18,6530.04,-1,Outlier
18172,14,21,7490.17,-1,Outlier
13983,29,13,2590.46,-1,Outlier
15275,30,2,609.19,3,Outlier
14501,63,3,190.31,-1,Outlier
13706,302,1,330.79,-1,Outlier
18053,65,2,297.07,3,Outlier
13447,22,4,1104.23,1,Loyal
15287,21,3,485.24,2,Regular
16737,52,1,417.59999999999997,5,One-Time
17392,306,2,457.91,-1,Outlier
16204,22,1,405.71,5,One-Time
13069,0,25,3717.82,-1,Outlier
14242,234,2,280.55,3,Outlier
17252,116,2,353.86,3,Outlier
18035,35,3,730.4,2,Regular
15543,287,1,127.86,6,At-Risk
12408,32,6,2842.57,-1,Outlier
15296,43,7,3610.31,-1,Outlier
17663,25,8,1788.27,-1,Outlier
15933,20,3,1107.46,2,Regular
17767,14,1,271.2,5,One-Time
14248,317,1,302.58,6,At-Risk
15412,170,1,190.53,6,At-Risk
16713,18,16,6840.2300000000005,-1,Outlier
15939,89,16,6102.26,-1,Outlier
16984,77,3,4392.42,-1,Outlier
18041,11,22,4161.14,-1,Outlier
14495,50,2,123.8,3,Outlier
16478,24,3,331.0,2,Regular
13072,266,1,177.15,6,At-Risk
13188,10,1,114.60000000000001,5,One-Time
13709,3,14,6249.110000000001,-1,Outlier
15031,3,4,668.14,1,Loyal
13703,317,1,99.5,6,At-Risk
17109,28,7,869.6800000000001,-1,Outlier
12935,1,8,2156.45,-1,Outlier
15957,31,1,428.89,5,One-Time
14507,23,7,1368.18,-1,Outlier
14504,46,4,673.26,1,Loyal
17374,218,2,495.77,-1,Outlier
15820,319,1,206.98,6,At-Risk
17904,20,2,178.92,3,Outlier
16609,14,8,5450.96,-1,Outlier
14647,200,1,243.22,6,At-Risk
14105,84,2,1260.33,-1,Outlier
17779,20,4,642.17,1,Loyal
17514,127,1,208.65,5,One-Time
14891,147,2,554.38,3,Outlier
13307,119,1,15.0,-1,Outlier
16079,16,3,1352.0,-1,Outlier
15805,22,18,5452.17,-1,Outlier
12920,16,1,164.23,5,One-Time
13441,91,1,296.64,5,One-Time
16207,24,1,394.38,5,One-Time
14233,43,5,1447.51,-1,Outlier
14629,3,3,939.21,2,Regular
16073,291,2,94.35,-1,Outlier
17660,140,1,196.0,5,One-Time
15150,16,11,5303.97,-1,Outlier
13075,129,1,919.61,-1,Outlier
15930,66,1,426.63,5,One-Time
15424,253,2,383.34,-1,Outlier
13462,182,2,143.25,-1,Outlier
16347,10,2,887.65,3,Outlier
15814,2,5,1842.73,-1,Outlier
16591,68,1,213.5,5,One-Time
16850,333,1,332.41,-1,Outlier
15272,56,2,721.94,3,Outlier
17243,0,27,8628.55,-1,Outlier
16216,266,1,914.9300000000001,-1,Outlier
16460,27,3,814.72,2,Regular
15799,75,3,884.14,-1,Outlier
13316,36,5,5815.49,-1,Outlier
14903,20,6,2744.48,-1,Outlier
14656,168,2,291.05,3,Outlier
17955,198,4,557.3,-1,Outlier
13471,0,4,2531.58,-1,Outlier
16359,6,10,1460.3700000000001,-1,Outlier
14016,153,5,4328.46,-1,Outlier
14272,73,2,437.96,3,Outlier
13477,37,7,1441.53,-1,Outlier
16624,80,2,810.5699999999999,3,Outlier
15204,356,1,316.58,4,Churned
14126,7,4,643.6300000000001,1,Loyal
12974,197,1,144.8,-1,Outlier
16880,30,7,1519.08,-1,Outlier
17279,57,1,187.82999999999998,5,One-Time
12962,6,2,266.39,3,Outlier
12581,39,1,197.71,5,One-Time
13739,17,1,216.9,5,One-Time
13870,1,9,2751.25,-1,Outlier
13340,44,7,10736.48,-1,Outlier
12816,95,2,572.2,3,Outlier
12831,261,1,215.05,6,At-Risk
17824,50,1,298.4,5,One-Time
15195,2,1,3861.0,-1,Outlier
16094,11,5,1041.83,0,VIP
13230,3,15,2763.41,-1,Outlier
16892,0,6,496.84000000000003,-1,Outlier
13492,135,3,1269.84,-1,Outlier
12432,42,5,5059.32,-1,Outlier
15576,37,1,940.6700000000001,-1,Outlier
16496,8,4,1562.22,-1,Outlier
13474,235,1,229.59,6,At-Risk
18202,199,3,1396.99,-1,Outlier
12703,63,2,274.7,3,Outlier
16895,64,1,219.14,5,One-Time
13629,22,11,7792.36,-1,Outlier
15329,34,4,1005.5,1,Loyal
12685,27,6,2863.08,-1,Outlier
14805,14,4,554.65,1,Loyal
17154,74,1,329.34,5,One-Time
18059,8,4,296.71,-1,Outlier
16764,3,14,2758.25,-1,Outlier
12560,4,4,2101.39,-1,Outlier
14537,57,1,355.56,5,One-Time
15174,322,1,135.75,6,At-Risk
14662,28,4,771.17,1,Loyal
16752,372,1,207.5,4,Churned
18193,150,2,212.96,3,Outlier
15049,273,1,121.17000000000002,6,At-Risk
14388,8,9,3172.04,-1,Outlier
13093,266,9,7741.47,-1,Outlier
16353,3,23,6675.71,-1,Outlier
14653,0,7,1947.55,-1,Outlier
13602,64,1,428.89,5,One-Time
17937,8,7,4301.22,-1,Outlier
16380,60,1,1780.59,-1,Outlier
15448,312,1,494.64,-1,Outlier
16883,186,2,276.73,3,Outlier
12423,0,9,1849.11,-1,Outlier
14799,50,1,157.7,5,One-Time
17017,2,21,8574.11,-1,Outlier
15454,361,1,179.1,4,Churned
17163,21,2,293.1,3,Outlier
14403,129,5,1426.31,-1,Outlier
12968,111,1,135.95,-1,Outlier
17431,312,1,403.3,-1,Outlier
14915,85,3,258.83,-1,Outlier
14406,118,1,156.75,5,One-Time
17035,245,3,388.33,-1,Outlier
12438,13,2,2906.85,-1,Outlier
13370,365,2,721.32,-1,Outlier
14019,46,4,1398.96,-1,Outlier
17029,110,2,716.0,3,Outlier
15308,270,2,302.27,-1,Outlier
13876,63,1,122.7,5,One-Time
14665,60,6,1258.38,-1,Outlier
12420,63,1,600.39,-1,Outlier
14150,35,2,658.64,3,Outlier
12709,2,16,9294.1,-1,Outlier
16097,239,1,185.04999999999998,6,At-Risk
13078,0,27,12432.28,-1,Outlier
15046,8,16,5064.01,-1,Outlier
16770,57,6,744.9,-1,Outlier
15707,34,4,945.58,1,Loyal
18071,257,2,453.0,-1,Outlier
15704,139,4,2293.62,-1,Outlier
17011,29,1,270.9,5,One-Time
16511,21,3,950.26,2,Regular
14287,7,4,151.23000000000002,-1,Outlier
14540,9,3,996.26,2,Regular
15445,263,1,113.5,6,At-Risk
18190,191,3,274.51,-1,Outlier
14013,109,3,473.02,-1,Outlier
15457,261,1,237.07,6,At-Risk
18205,35,2,517.36,3,Outlier
17425,18,2,759.17,3,Outlier
15832,253,1,836.79,-1,Outlier
13090,8,15,8689.39,-1,Outlier
12441,366,1,173.55,4,Churned
16356,197,4,210.32000000000002,-1,Outlier
16767,30,11,5580.6,-1,Outlier
18074,373,1,489.6,-1,Outlier
13632,24,6,2117.02,-1,Outlier
14132,1,12,3580.13,-1,Outlier
12572,8,3,1004.72,2,Regular
15853,51,1,110.8,5,One-Time
12712,22,14,4241.63,-1,Outlier
16758,64,1,369.34000000000003,5,One-Time
13352,7,2,389.28,3,Outlier
18196,94,2,689.13,3,Outlier
14022,224,1,440.0,-1,Outlier
17553,129,1,1487.6,-1,Outlier
13995,14,6,1383.49,-1,Outlier
13614,23,4,1610.46,-1,Outlier
17678,263,1,298.11,6,At-Risk
13501,242,2,1310.47,-1,Outlier
13227,201,1,257.7,6,At-Risk
13885,188,2,506.8,-1,Outlier
16642,4,3,679.83,2,Regular
15320,43,1,267.13,5,One-Time
17538,25,1,98.42,5,One-Time
13626,252,1,257.23,6,At-Risk
14784,25,2,289.99,3,Outlier
15052,318,1,215.78,6,At-Risk
18086,273,1,101.34,6,At-Risk
14257,50,6,3087.27,-1,Outlier
14936,8,9,8117.42,-1,Outlier
15466,84,1,334.53,5,One-Time
13212,8,4,780.58,1,Loyal
13233,73,2,605.12,3,Outlier
15725,14,1,415.25,5,One-Time
15335,53,1,173.97,5,One-Time
16225,44,5,1096.32,-1,Outlier
15850,18,2,238.85,3,Outlier
12450,155,2,197.88,3,Outlier
17669,42,7,3406.7200000000003,-1,Outlier
14400,140,2,559.7,3,Outlier
17556,205,1,157.9,6,At-Risk
17139,15,13,10585.57,-1,Outlier
15716,145,4,1118.81,-1,Outlier
17812,12,4,732.16,1,Loyal
15573,31,2,607.45,3,Outlier
12834,282,1,312.38,6,At-Risk
13489,104,4,449.52,-1,Outlier
15722,35,6,2181.21,-1,Outlier
16383,74,2,668.36,3,Outlier
13358,268,1,439.03,-1,Outlier
13760,53,2,286.79,3,Outlier
17672,43,3,3106.62,-1,Outlier
14924,245,1,310.05,6,At-Risk
13221,239,2,847.41,-1,Outlier
16627,78,1,322.8,5,One-Time
15719,32,14,5043.96,-1,Outlier
15067,77,3,1744.76,-1,Outlier
12447,242,1,476.49,-1,Outlier
15990,43,2,792.11,3,Outlier
12840,143,5,2714.27,-1,Outlier
16103,6,6,1429.64,-1,Outlier
12566,72,2,346.7,3,Outlier
17142,238,1,579.0,-1,Outlier
17684,43,1,239.41,5,One-Time
13495,7,6,1990.1200000000001,-1,Outlier
15332,365,4,1661.06,-1,Outlier
14525,8,10,4221.37,-1,Outlier
16484,173,3,379.4,-1,Outlier
14138,1,2,982.3800000000001,-1,Outlier
16121,56,2,867.11,3,Outlier
12947,143,7,1407.29,-1,Outlier
15463,28,1,126.14,5,One-Time
15856,3,28,16173.67,-1,Outlier
15579,68,2,348.6,3,Outlier
14921,29,2,1316.07,-1,Outlier
14135,1,15,4690.31,-1,Outlier
14659,8,10,2456.53,-1,Outlier
18068,288,1,101.69999999999999,6,At-Risk
14409,70,7,1908.25,-1,Outlier
14284,30,3,578.45,2,Regular
16907,28,5,981.65,0,VIP
13617,39,3,544.18,2,Regular
13239,261,1,329.56,6,At-Risk
15436,11,3,1122.53,2,Regular
17038,29,1,112.4,5,One-Time
14001,45,4,2030.3300000000002,-1,Outlier
13894,21,4,535.97,1,Loyal
17535,279,1,164.4,6,At-Risk
13364,66,2,0.0,-1,Outlier
13355,121,1,674.7,-1,Outlier
12953,9,1,329.85,5,One-Time
16106,65,1,108.38,5,One-Time
13882,2,6,1131.28,-1,Outlier
13867,30,3,1015.29,2,Regular
13748,95,5,948.25,-1,Outlier
14522,23,4,974.54,1,Loyal
12950,1,3,1843.0,-1,Outlier
16252,365,1,-295.09,-1,Outlier
17940,48,11,1983.5800000000002,-1,Outlier
15987,11,7,1451.28,-1,Outlier
15314,198,1,327.97,-1,Outlier
15073,9,4,612.43,1,Loyal
15460,353,1,216.76,4,Churned
12578,20,3,2753.36,-1,Outlier
15180,366,1,87.5,4,Churned
16621,51,4,813.48,1,Loyal
17690,29,16,4748.45,-1,Outlier
15585,176,1,455.3,-1,Outlier
12551,357,1,168.0,4,Churned
15198,91,2,193.64,3,Outlier
17547,371,1,-11.8,-1,Outlier
14808,39,9,2175.37,-1,Outlier
13736,4,3,724.0,2,Regular
13236,24,3,727.27,2,Regular
17550,196,3,267.16,-1,Outlier
17148,51,1,124.88,5,One-Time
12828,2,6,1018.71,-1,Outlier
13099,98,1,207.35999999999999,5,One-Time
12426,194,1,582.73,-1,Outlier
17157,7,3,306.55,2,Regular
14793,3,2,214.14,3,Outlier
15829,98,2,636.14,3,Outlier
17928,44,2,212.54,3,Outlier
16115,9,8,1667.97,-1,Outlier
12697,20,4,939.02,1,Loyal
12822,70,3,918.98,2,Regular
13754,151,2,282.59999999999997,3,Outlier
14790,16,4,745.06,1,Loyal
13224,59,3,2150.85,-1,Outlier
18220,219,2,297.78000000000003,3,Outlier
14141,2,5,879.0300000000001,-1,Outlier
14543,3,17,2916.17,-1,Outlier
16377,266,1,676.2,-1,Outlier
15058,24,11,2124.9900000000002,-1,Outlier
16109,218,2,611.88,-1,Outlier
14918,115,2,1610.15,-1,Outlier
13742,16,13,3102.42,-1,Outlier
16755,113,4,1484.63,-1,Outlier
13483,65,1,140.34,5,One-Time
17562,13,8,1107.38,-1,Outlier
15442,248,1,594.0,-1,Outlier
18065,5,15,2380.08,-1,Outlier
16240,7,3,3693.81,-1,Outlier
13349,10,1,247.32,5,One-Time
12444,20,5,5005.46,-1,Outlier
16493,72,5,1329.66,-1,Outlier
15981,24,8,3408.48,-1,Outlier
12688,113,1,4873.8099999999995,-1,Outlier
17666,3,2,728.16,3,Outlier
15201,78,6,927.84,-1,Outlier
14147,48,3,468.4,2,Regular
16243,33,2,409.1,3,Outlier
15567,18,1,186.01,5,One-Time
13763,62,2,1689.46,-1,Outlier
15070,372,1,106.2,4,Churned
15594,15,6,1767.53,-1,Outlier
12700,7,5,4867.99,-1,Outlier
16889,194,3,1578.67,-1,Outlier
17809,15,13,4627.62,-1,Outlier
17297,16,1,131.78,5,One-Time
13611,88,4,1158.2,-1,Outlier
13209,29,9,5820.16,-1,Outlier
14528,36,1,364.21999999999997,5,One-Time
15963,19,2,470.76,3,Outlier
15841,63,5,1209.1,-1,Outlier
17166,38,3,189.49,2,Regular
17693,135,2,187.02,-1,Outlier
13102,0,25,6336.29,-1,Outlier
16505,31,1,777.6,-1,Outlier
17291,307,1,550.8000000000001,-1,Outlier
12691,27,6,1035.8,-1,Outlier
17800,36,9,1199.01,-1,Outlier
15728,48,1,-134.8,-1,Outlier
16499,359,3,319.1,-1,Outlier
13745,150,2,291.54,3,Outlier
15847,37,2,389.27,3,Outlier
18080,18,2,1231.5,-1,Outlier
12837,172,1,134.1,6,At-Risk
12694,69,2,869.67,3,Outlier
17946,232,2,149.57999999999998,-1,Outlier
17288,8,7,1419.73,-1,Outlier
16761,96,1,316.62,5,One-Time
14930,108,3,2372.86,-1,Outlier
16904,3,16,3754.27,-1,Outlier
17014,7,4,565.58,1,Loyal
12429,8,4,3750.4,-1,Outlier
12843,65,9,1680.76,-1,Outlier
15975,83,1,371.01,5,One-Time
17282,129,3,1703.41,-1,Outlier
17931,133,2,408.36,3,Outlier
14004,42,7,4582.64,-1,Outlier
13623,30,6,672.44,-1,Outlier
18077,7,11,2633.0099999999998,-1,Outlier
15969,2,4,582.9,1,Loyal
15835,43,4,954.09,1,Loyal
15701,1,4,1542.14,-1,Outlier
18211,25,5,600.07,-1,Outlier
14415,0,14,5811.56,-1,Outlier
15192,119,3,1044.32,-1,Outlier
13218,126,1,62.63999999999999,-1,Outlier
15043,30,1,537.0,5,One-Time
17160,30,6,3518.03,-1,Outlier
16222,317,1,846.72,-1,Outlier
13751,287,1,296.25,6,At-Risk
15582,24,3,682.9100000000001,2,Regular
12557,15,5,11990.960000000001,-1,Outlier
14129,1,5,1123.8600000000001,-1,Outlier
16362,31,6,652.07,-1,Outlier
16112,142,4,195.73999999999998,-1,Outlier
16091,154,2,315.06,3,Outlier
13486,77,3,1122.41,-1,Outlier
16633,16,7,2878.15,-1,Outlier
16776,59,1,388.28,5,One-Time
14534,2,19,4075.35,-1,Outlier
17806,10,1,546.04,-1,Outlier
15570,6,13,4109.97,-1,Outlier
14549,310,1,289.24,6,At-Risk
14412,34,3,761.3299999999999,2,Regular
18217,28,2,621.75,3,Outlier
17419,10,13,4200.97,-1,Outlier
16374,65,2,473.03000000000003,3,Outlier
16898,25,4,444.46,1,Loyal
16618,30,6,2630.64,-1,Outlier
16773,56,1,171.59,5,One-Time
15844,45,1,130.73999999999998,5,One-Time
16877,11,6,853.72,-1,Outlier
13343,172,2,303.93,3,Outlier
16365,17,9,1540.42,-1,Outlier
18062,172,3,720.52,-1,Outlier
16746,4,19,6694.31,-1,Outlier
13873,119,4,381.7,-1,Outlier
15186,13,2,411.41,3,Outlier
17934,51,2,704.25,3,Outlier
17410,15,5,1214.72,0,VIP
15597,29,2,315.71999999999997,3,Outlier
16249,52,5,1800.07,-1,Outlier
12435,79,2,7829.89,-1,Outlier
17026,184,2,154.82999999999998,3,Outlier
15978,76,1,1098.78,-1,Outlier
14912,16,3,841.52,2,Regular
17169,49,3,816.88,2,Regular
14418,3,3,1937.25,-1,Outlier
14796,0,18,7839.51,-1,Outlier
17797,21,3,780.43,2,Regular
17416,29,8,6838.34,-1,Outlier
12965,88,1,771.91,-1,Outlier
15984,2,11,2816.97,-1,Outlier
15326,333,1,311.71,-1,Outlier
12956,305,1,108.07,6,At-Risk
17422,15,7,1853.1299999999999,-1,Outlier
14546,3,6,2487.02,-1,Outlier
15713,142,3,346.75,-1,Outlier
16368,1,2,497.43,3,Outlier
16639,24,4,1169.38,1,Loyal
13888,119,2,605.63,3,Outlier
14397,0,20,2556.68,-1,Outlier
16005,11,4,615.39,1,Loyal
16934,54,2,950.9300000000001,3,Outlier
12456,43,4,3153.89,-1,Outlier
14046,283,1,154.99,6,At-Risk
12855,372,1,38.1,4,Churned
16910,3,8,1510.06,-1,Outlier
